# "TIME" "CH1" "CH2"  
-1.7900e-06 0.202344 0.6  
-1.7896e-06 0.396875 0.8  
-1.7892e-06 -0.003125 0.696875  
-1.7888e-06 0.2 0.702344  
-1.7884e-06 0.0992188 0.689063  
-1.7880e-06 0.297656 0.396094  
-1.7876e-06 0.199219 0.504688  
-1.7872e-06 0.301563 0.499219  
-1.7868e-06 0.0992188 0.601563  
-1.7864e-06 0.198438 0.6  
-1.7860e-06 -0.0078125 0.299219  
-1.7856e-06 0.117188 0.497656  
-1.7852e-06 0.196094 0.601563  
-1.7848e-06 0.0914063 0.789063  
-1.7844e-06 -0.0078125 0.389844  
-1.7840e-06 0.0078125 0.617969  
-1.7836e-06 0.300781 0.478125  
-1.7832e-06 0.103125 0.419531  
-1.7828e-06 -0.101563 0.815625  
-1.7824e-06 0.301563 0.795313  
-1.7820e-06 0.289844 0.696094  
-1.7816e-06 0.101563 0.600781  
-1.7812e-06 0.303906 0.700781  
-1.7808e-06 0.3 0.592969  
-1.7804e-06 0.299219 0.499219  
-1.7800e-06 0.311719 0.496875  
-1.7796e-06 0.0875 0.508594  
-1.7792e-06 0.319531 0.700781  
-1.7788e-06 0.00234375 0.503125  
-1.7784e-06 0.295313 0.398438  
-1.7780e-06 0.100781 0.486719  
-1.7776e-06 0.3 0.603906  
-1.7772e-06 0.0992188 0.40625  
-1.7768e-06 0.208594 0.489844  
-1.7764e-06 0.196094 0.7  
-1.7760e-06 -0.1 0.6  
-1.7756e-06 0.192969 0.698438  
-1.7752e-06 0.397656 0.494531  
-1.7748e-06 0.401563 0.600781  
-1.7744e-06 0.301563 0.600781  
-1.7740e-06 0.300781 0.703125  
-1.7736e-06 0.292188 0.500781  
-1.7732e-06 0.10625 0.694531  
-1.7728e-06 0.292969 0.699219  
-1.7724e-06 -0.00703125 0.697656  
-1.7720e-06 0.328906 0.399219  
-1.7716e-06 0.392188 0.716406  
-1.7712e-06 0.0976563 0.683594  
-1.7708e-06 0 0.499219  
-1.7704e-06 0.202344 0.600781  
-1.7700e-06 0.202344 0.604688  
-1.7696e-06 0.296875 0.8  
-1.7692e-06 0.0929688 0.402344  
-1.7688e-06 0.209375 0.603125  
-1.7684e-06 0.308594 0.6  
-1.7680e-06 0.396094 0.701563  
-1.7676e-06 0.103125 0.592188  
-1.7672e-06 0.0914063 0.616406  
-1.7668e-06 0.3 0.9  
-1.7664e-06 0.198438 0.502344  
-1.7660e-06 0.302344 0.291406  
-1.7656e-06 0.107031 0.675  
-1.7652e-06 0.0953125 0.714063  
-1.7648e-06 0.300781 0.503125  
-1.7644e-06 0.3 0.591406  
-1.7640e-06 0.2 0.605469  
-1.7636e-06 0.300781 0.4  
-1.7632e-06 0.105469 0.5  
-1.7628e-06 0.0953125 0.399219  
-1.7624e-06 0.192969 0.6  
-1.7620e-06 0.295313 0.401563  
-1.7616e-06 0.303125 0.592969  
-1.7612e-06 0.2 0.507031  
-1.7608e-06 0.096875 0.5  
-1.7604e-06 0.109375 0.492188  
-1.7600e-06 0.508594 0.691406  
-1.7596e-06 0.392188 0.711719  
-1.7592e-06 0.304688 0.403125  
-1.7588e-06 0.400781 0.504688  
-1.7584e-06 0.0015625 0.700781  
-1.7580e-06 0.292969 0.402344  
-1.7576e-06 0.00625 0.496875  
-1.7572e-06 -0.294531 0.490625  
-1.7568e-06 0.401563 0.7875  
-1.7564e-06 -0.0078125 0.800781  
-1.7560e-06 0.207813 0.803125  
-1.7556e-06 0.198438 0.605469  
-1.7552e-06 0.299219 0.498438  
-1.7548e-06 0.208594 0.501563  
-1.7544e-06 0.00078125 0.9  
-1.7540e-06 0.183594 0.698438  
-1.7536e-06 0.298438 0.499219  
-1.7532e-06 0.300781 0.505469  
-1.7528e-06 0.299219 0.390625  
-1.7524e-06 0.304688 0.689063  
-1.7520e-06 0.1 0.604688  
-1.7516e-06 0.297656 0.6  
-1.7512e-06 0.201563 0.599219  
-1.7508e-06 0.298438 0.602344  
-1.7504e-06 0.203125 0.7  
-1.7500e-06 0.292188 0.403125  
-1.7496e-06 0.225781 0.195313  
-1.7492e-06 -0.110938 0.489063  
-1.7488e-06 0.398438 0.575  
-1.7484e-06 -0.0046875 0.996094  
-1.7480e-06 0.10625 0.7125  
-1.7476e-06 0.203906 0.707031  
-1.7472e-06 0.403125 0.398438  
-1.7468e-06 0.295313 0.801563  
-1.7464e-06 0.0992188 0.492969  
-1.7460e-06 0.1 0.400781  
-1.7456e-06 0.1 0.601563  
-1.7452e-06 0.103125 0.799219  
-1.7448e-06 0.401563 0.701563  
-1.7444e-06 0.191406 0.794531  
-1.7440e-06 0.00625 0.710938  
-1.7436e-06 0.309375 0.40625  
-1.7432e-06 0.297656 0.405469  
-1.7428e-06 0.199219 0.707031  
-1.7424e-06 0.199219 0.690625  
-1.7420e-06 0.3125 0.394531  
-1.7416e-06 -0.296094 0.405469  
-1.7412e-06 0.171875 0.7  
-1.7408e-06 0.109375 0.802344  
-1.7404e-06 0.275 0.600781  
-1.7400e-06 0.5 0.608594  
-1.7396e-06 0.326563 0.307813  
-1.7392e-06 0.1 0.475781  
-1.7388e-06 0 0.695313  
-1.7384e-06 -0.00234375 0.701563  
-1.7380e-06 0.0953125 0.6  
-1.7376e-06 0.288281 0.699219  
-1.7372e-06 0.402344 0.40625  
-1.7368e-06 0.202344 0.492188  
